,CIK,Company Name,Form Type,Date Filed,Filename
256816,749251,GARTNER INC,4,3/10/2014,edgar/data/749251/0001127602-14-010931.txt
256817,749251,GARTNER INC,4,3/17/2014,edgar/data/749251/0001127602-14-011753.txt
256818,749251,GARTNER INC,4,3/17/2014,edgar/data/749251/0001127602-14-011757.txt
256819,749251,GARTNER INC,8-K,2/6/2014,edgar/data/749251/0000749251-14-000003.txt
256820,749251,GARTNER INC,8-K,2/11/2014,edgar/data/749251/0000930413-14-000542.txt
256821,749251,GARTNER INC,8-K,2/13/2014,edgar/data/749251/0000930413-14-000579.txt
256822,749251,GARTNER INC,SC 13G/A,1/29/2014,edgar/data/749251/0001086364-14-000893.txt
256823,749251,GARTNER INC,SC 13G/A,2/11/2014,edgar/data/749251/0000080255-14-000222.txt
256824,749251,GARTNER INC,SC 13G/A,2/11/2014,edgar/data/749251/0000895421-14-000207.txt
256825,749251,GARTNER INC,SC 13G/A,2/11/2014,edgar/data/749251/0000932471-14-003056.txt
256826,749251,GARTNER INC,SC 13G/A,2/14/2014,edgar/data/749251/0001140361-14-007338.txt
257769,7536,ARROW ELECTRONICS INC,10-K,2/5/2014,edgar/data/7536/0001526508-14-000006.txt
257770,7536,ARROW ELECTRONICS INC,3,1/13/2014,edgar/data/7536/0001569825-14-000001.txt
257771,7536,ARROW ELECTRONICS INC,4/A,2/6/2014,edgar/data/7536/0001569825-14-000018.txt
257772,7536,ARROW ELECTRONICS INC,4/A,2/6/2014,edgar/data/7536/0001569825-14-000019.txt
257773,7536,ARROW ELECTRONICS INC,4/A,3/6/2014,edgar/data/7536/0001569825-14-000084.txt
257774,7536,ARROW ELECTRONICS INC,4/A,3/19/2014,edgar/data/7536/0001569825-14-000085.txt
257775,7536,ARROW ELECTRONICS INC,4,2/12/2014,edgar/data/7536/0001569825-14-000024.txt
257776,7536,ARROW ELECTRONICS INC,4,2/12/2014,edgar/data/7536/0001569825-14-000025.txt
257777,7536,ARROW ELECTRONICS INC,4,2/12/2014,edgar/data/7536/0001569825-14-000027.txt
257778,7536,ARROW ELECTRONICS INC,4,2/18/2014,edgar/data/7536/0001569825-14-000028.txt
257779,7536,ARROW ELECTRONICS INC,4,2/18/2014,edgar/data/7536/0001569825-14-000029.txt
257780,7536,ARROW ELECTRONICS INC,4,2/18/2014,edgar/data/7536/0001569825-14-000030.txt
257781,7536,ARROW ELECTRONICS INC,4,2/18/2014,edgar/data/7536/0001569825-14-000031.txt
257782,7536,ARROW ELECTRONICS INC,4,2/18/2014,edgar/data/7536/0001569825-14-000032.txt
257783,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000033.txt
257784,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000034.txt
257785,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000035.txt
257786,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000036.txt
257787,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000037.txt
257788,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000038.txt
257789,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000039.txt
257790,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000040.txt
257791,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000041.txt
257792,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000042.txt
257793,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000043.txt
257794,7536,ARROW ELECTRONICS INC,4,2/20/2014,edgar/data/7536/0001569825-14-000044.txt
257795,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000045.txt
257796,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000046.txt
257797,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000047.txt
257798,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000048.txt
257799,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000049.txt
257800,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000050.txt
257801,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000051.txt
257802,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000053.txt
257803,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000054.txt
257804,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000055.txt
257805,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000056.txt
257806,7536,ARROW ELECTRONICS INC,4,2/21/2014,edgar/data/7536/0001569825-14-000057.txt
257807,7536,ARROW ELECTRONICS INC,4,2/24/2014,edgar/data/7536/0001569825-14-000058.txt
257808,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000007.txt
257809,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000008.txt
257810,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000009.txt
257811,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000010.txt
257812,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000011.txt
257813,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000012.txt
257814,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000013.txt
257815,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000014.txt
257816,7536,ARROW ELECTRONICS INC,4,2/25/2014,edgar/data/7536/0001526508-14-000015.txt
257817,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001526508-14-000016.txt
257818,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001526508-14-000017.txt
257819,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001569825-14-000059.txt
257820,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001569825-14-000060.txt
257821,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001569825-14-000061.txt
257822,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001569825-14-000062.txt
257823,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001569825-14-000063.txt
257824,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001569825-14-000064.txt
257825,7536,ARROW ELECTRONICS INC,4,2/26/2014,edgar/data/7536/0001569825-14-000065.txt
257826,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000067.txt
257827,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000068.txt
257828,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000069.txt
257829,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000070.txt
257830,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000071.txt
257831,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000072.txt
257832,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000073.txt
257833,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000074.txt
257834,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000075.txt
257835,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000076.txt
257836,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000077.txt
257837,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000078.txt
257838,7536,ARROW ELECTRONICS INC,4,2/27/2014,edgar/data/7536/0001569825-14-000079.txt
257839,7536,ARROW ELECTRONICS INC,4,2/28/2014,edgar/data/7536/0001569825-14-000080.txt
257840,7536,ARROW ELECTRONICS INC,4,2/28/2014,edgar/data/7536/0001569825-14-000081.txt
257841,7536,ARROW ELECTRONICS INC,4,3/3/2014,edgar/data/7536/0001569825-14-000082.txt
257842,7536,ARROW ELECTRONICS INC,4,3/3/2014,edgar/data/7536/0001569825-14-000083.txt
257843,7536,ARROW ELECTRONICS INC,5/A,2/21/2014,edgar/data/7536/0001569825-14-000052.txt
257844,7536,ARROW ELECTRONICS INC,5/A,2/26/2014,edgar/data/7536/0001569825-14-000066.txt
257845,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000004.txt
257846,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000005.txt
257847,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000006.txt
257848,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000007.txt
257849,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000008.txt
257850,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000009.txt
257851,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000011.txt
257852,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000012.txt
257853,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000013.txt
257854,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000014.txt
257855,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000015.txt
257856,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000016.txt
257857,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000017.txt
257858,7536,ARROW ELECTRONICS INC,5,2/6/2014,edgar/data/7536/0001569825-14-000020.txt
257859,7536,ARROW ELECTRONICS INC,5,2/7/2014,edgar/data/7536/0001569825-14-000022.txt
257860,7536,ARROW ELECTRONICS INC,5,2/7/2014,edgar/data/7536/0001569825-14-000023.txt
257861,7536,ARROW ELECTRONICS INC,5,2/12/2014,edgar/data/7536/0001569825-14-000026.txt
257862,7536,ARROW ELECTRONICS INC,8-K,2/5/2014,edgar/data/7536/0001157523-14-000402.txt
257863,7536,ARROW ELECTRONICS INC,8-K,3/4/2014,edgar/data/7536/0001157523-14-000943.txt
257864,7536,ARROW ELECTRONICS INC,8-K,3/27/2014,edgar/data/7536/0001104659-14-023222.txt
257865,7536,ARROW ELECTRONICS INC,SC 13G/A,1/28/2014,edgar/data/7536/0001086364-14-000400.txt
257866,7536,ARROW ELECTRONICS INC,SC 13G/A,1/30/2014,edgar/data/7536/0001193125-14-027377.txt
257867,7536,ARROW ELECTRONICS INC,SC 13G/A,2/4/2014,edgar/data/7536/0000932471-14-002515.txt
257868,7536,ARROW ELECTRONICS INC,SC 13G/A,2/14/2014,edgar/data/7536/0000315066-14-001897.txt
257869,7536,ARROW ELECTRONICS INC,SC 13G/A,2/14/2014,edgar/data/7536/0000902219-14-000561.txt
257870,7536,ARROW ELECTRONICS INC,SC 13G/A,3/24/2014,edgar/data/7536/0001193125-14-111287.txt
257871,7536,ARROW ELECTRONICS INC,SC 13G,1/24/2014,edgar/data/7536/0000019617-14-000151.txt
257872,7536,ARROW ELECTRONICS INC,SC 13G,2/11/2014,edgar/data/7536/0000932471-14-002992.txt
260364,772406,CIRRUS LOGIC INC,10-Q,1/28/2014,edgar/data/772406/0000772406-14-000004.txt
260365,772406,CIRRUS LOGIC INC,4,1/3/2014,edgar/data/772406/0001273902-14-000001.txt
260366,772406,CIRRUS LOGIC INC,4,2/10/2014,edgar/data/772406/0001273902-14-000002.txt
260367,772406,CIRRUS LOGIC INC,4,3/5/2014,edgar/data/772406/0001273902-14-000003.txt
260368,772406,CIRRUS LOGIC INC,8-K,1/28/2014,edgar/data/772406/0001157523-14-000233.txt
260369,772406,CIRRUS LOGIC INC,8-K,3/10/2014,edgar/data/772406/0001157523-14-001018.txt
260370,772406,CIRRUS LOGIC INC,CORRESP,3/28/2014,edgar/data/772406/0001193125-14-121351.txt
260371,772406,CIRRUS LOGIC INC,SC 13G/A,1/7/2014,edgar/data/772406/0000906304-14-000048.txt
260372,772406,CIRRUS LOGIC INC,SC 13G/A,1/28/2014,edgar/data/772406/0001086364-14-000602.txt
260373,772406,CIRRUS LOGIC INC,SC 13G/A,2/12/2014,edgar/data/772406/0000932471-14-004165.txt
260374,772406,CIRRUS LOGIC INC,UPLOAD,3/18/2014,edgar/data/772406/0000000000-14-013347.txt
263327,790703,TECH DATA CORP,10-K,2/5/2014,edgar/data/790703/0000790703-14-000007.txt
263328,790703,TECH DATA CORP,10-Q,2/25/2014,edgar/data/790703/0000790703-14-000019.txt
263329,790703,TECH DATA CORP,10-Q,2/25/2014,edgar/data/790703/0000790703-14-000020.txt
263330,790703,TECH DATA CORP,10-Q,2/25/2014,edgar/data/790703/0000790703-14-000021.txt
263331,790703,TECH DATA CORP,3,2/18/2014,edgar/data/790703/0001127602-14-006730.txt
263332,790703,TECH DATA CORP,4,3/5/2014,edgar/data/790703/0001127602-14-010100.txt
263333,790703,TECH DATA CORP,4,3/19/2014,edgar/data/790703/0001127602-14-012214.txt
263334,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012602.txt
263335,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012606.txt
263336,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012607.txt
263337,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012609.txt
263338,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012615.txt
263339,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012616.txt
263340,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012623.txt
263341,790703,TECH DATA CORP,4,3/24/2014,edgar/data/790703/0001127602-14-012625.txt
263342,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012708.txt
263343,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012710.txt
263344,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012711.txt
263345,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012713.txt
263346,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012714.txt
263347,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012715.txt
263348,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012716.txt
263349,790703,TECH DATA CORP,4,3/25/2014,edgar/data/790703/0001127602-14-012725.txt
263350,790703,TECH DATA CORP,4,3/28/2014,edgar/data/790703/0001127602-14-012915.txt
263351,790703,TECH DATA CORP,4,3/28/2014,edgar/data/790703/0001127602-14-012916.txt
263352,790703,TECH DATA CORP,4,3/28/2014,edgar/data/790703/0001127602-14-012917.txt
263353,790703,TECH DATA CORP,8-K,1/22/2014,edgar/data/790703/0000790703-14-000002.txt
263354,790703,TECH DATA CORP,8-K,1/30/2014,edgar/data/790703/0000790703-14-000004.txt
263355,790703,TECH DATA CORP,8-K,2/5/2014,edgar/data/790703/0001171843-14-000555.txt
263356,790703,TECH DATA CORP,8-K,2/25/2014,edgar/data/790703/0001171843-14-000903.txt
263357,790703,TECH DATA CORP,SC 13G/A,1/30/2014,edgar/data/790703/0001086364-14-001642.txt
263358,790703,TECH DATA CORP,SC 13G/A,2/10/2014,edgar/data/790703/0001167674-14-000864.txt
263359,790703,TECH DATA CORP,SC 13G/A,2/12/2014,edgar/data/790703/0000932471-14-003758.txt
263360,790703,TECH DATA CORP,SC 13G/A,2/14/2014,edgar/data/790703/0000315066-14-002573.txt
263361,790703,TECH DATA CORP,SC 13G,2/10/2014,edgar/data/790703/0000814375-14-000033.txt
264739,797721,VIASAT INC,10-Q,2/12/2014,edgar/data/797721/0001193125-14-047905.txt
264740,797721,VIASAT INC,4/A,3/19/2014,edgar/data/797721/0001209191-14-021745.txt
264741,797721,VIASAT INC,4/A,3/21/2014,edgar/data/797721/0001209191-14-022379.txt
264742,797721,VIASAT INC,4,1/7/2014,edgar/data/797721/0001209191-14-002151.txt
264743,797721,VIASAT INC,4,1/16/2014,edgar/data/797721/0001209191-14-003557.txt
264744,797721,VIASAT INC,4,2/5/2014,edgar/data/797721/0001209191-14-007473.txt
264745,797721,VIASAT INC,4,2/18/2014,edgar/data/797721/0001209191-14-011187.txt
264746,797721,VIASAT INC,4,2/18/2014,edgar/data/797721/0001209191-14-011189.txt
264747,797721,VIASAT INC,4,2/20/2014,edgar/data/797721/0001209191-14-012609.txt
264748,797721,VIASAT INC,4,3/4/2014,edgar/data/797721/0001209191-14-016803.txt
264749,797721,VIASAT INC,4,3/6/2014,edgar/data/797721/0001209191-14-017751.txt
264750,797721,VIASAT INC,4,3/19/2014,edgar/data/797721/0001209191-14-021742.txt
264751,797721,VIASAT INC,4,3/19/2014,edgar/data/797721/0001209191-14-021747.txt
264752,797721,VIASAT INC,4,3/20/2014,edgar/data/797721/0001209191-14-022275.txt
264753,797721,VIASAT INC,8-K,2/11/2014,edgar/data/797721/0001193125-14-045582.txt
264754,797721,VIASAT INC,SC 13G/A,1/31/2014,edgar/data/797721/0001086364-14-001751.txt
264755,797721,VIASAT INC,SC 13G/A,2/12/2014,edgar/data/797721/0000932471-14-004320.txt
264756,797721,VIASAT INC,SC 13G/A,2/13/2014,edgar/data/797721/0001061768-14-000021.txt
264757,797721,VIASAT INC,SC 13G/A,2/14/2014,edgar/data/797721/0000315066-14-002597.txt
264758,797721,VIASAT INC,SC 13G/A,2/14/2014,edgar/data/797721/0001416121-14-000001.txt
264759,797721,VIASAT INC,SC 13G/A,2/14/2014,edgar/data/797721/0001546190-14-000003.txt
264760,797721,VIASAT INC,SC 13G/A,3/7/2014,edgar/data/797721/0001546190-14-000007.txt
269529,813672,CADENCE DESIGN SYSTEMS INC,10-K,2/20/2014,edgar/data/813672/0000813672-14-000008.txt
269530,813672,CADENCE DESIGN SYSTEMS INC,4,1/8/2014,edgar/data/813672/0001246360-14-000164.txt
269531,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000698.txt
269532,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000699.txt
269533,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000702.txt
269534,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000703.txt
269535,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000704.txt
269536,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000706.txt
269537,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000711.txt
269538,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000712.txt
269539,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000713.txt
269540,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000714.txt
269541,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000715.txt
269542,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000716.txt
269543,813672,CADENCE DESIGN SYSTEMS INC,4,2/6/2014,edgar/data/813672/0001246360-14-000717.txt
269544,813672,CADENCE DESIGN SYSTEMS INC,4,2/7/2014,edgar/data/813672/0001246360-14-000720.txt
269545,813672,CADENCE DESIGN SYSTEMS INC,4,2/7/2014,edgar/data/813672/0001246360-14-000734.txt
269546,813672,CADENCE DESIGN SYSTEMS INC,4,2/7/2014,edgar/data/813672/0001246360-14-000735.txt
269547,813672,CADENCE DESIGN SYSTEMS INC,4,2/7/2014,edgar/data/813672/0001246360-14-000737.txt
269548,813672,CADENCE DESIGN SYSTEMS INC,4,2/11/2014,edgar/data/813672/0001246360-14-000844.txt
269549,813672,CADENCE DESIGN SYSTEMS INC,4,2/11/2014,edgar/data/813672/0001246360-14-000845.txt
269550,813672,CADENCE DESIGN SYSTEMS INC,4,2/11/2014,edgar/data/813672/0001246360-14-000846.txt
269551,813672,CADENCE DESIGN SYSTEMS INC,4,2/11/2014,edgar/data/813672/0001246360-14-000847.txt
269552,813672,CADENCE DESIGN SYSTEMS INC,4,2/11/2014,edgar/data/813672/0001246360-14-000848.txt
269553,813672,CADENCE DESIGN SYSTEMS INC,4,2/11/2014,edgar/data/813672/0001246360-14-000850.txt
269554,813672,CADENCE DESIGN SYSTEMS INC,4,2/13/2014,edgar/data/813672/0001246360-14-001005.txt
269555,813672,CADENCE DESIGN SYSTEMS INC,4,2/18/2014,edgar/data/813672/0001246360-14-001171.txt
269556,813672,CADENCE DESIGN SYSTEMS INC,4,2/19/2014,edgar/data/813672/0001246360-14-001204.txt
269557,813672,CADENCE DESIGN SYSTEMS INC,4,2/19/2014,edgar/data/813672/0001246360-14-001205.txt
269558,813672,CADENCE DESIGN SYSTEMS INC,4,2/24/2014,edgar/data/813672/0001246360-14-001381.txt
269559,813672,CADENCE DESIGN SYSTEMS INC,4,2/24/2014,edgar/data/813672/0001246360-14-001404.txt
269560,813672,CADENCE DESIGN SYSTEMS INC,4,2/24/2014,edgar/data/813672/0001246360-14-001405.txt
269561,813672,CADENCE DESIGN SYSTEMS INC,4,2/24/2014,edgar/data/813672/0001246360-14-001406.txt
269562,813672,CADENCE DESIGN SYSTEMS INC,4,2/27/2014,edgar/data/813672/0001246360-14-001480.txt
269563,813672,CADENCE DESIGN SYSTEMS INC,4,3/5/2014,edgar/data/813672/0001246360-14-001597.txt
269564,813672,CADENCE DESIGN SYSTEMS INC,4,3/7/2014,edgar/data/813672/0001246360-14-001661.txt
269565,813672,CADENCE DESIGN SYSTEMS INC,4,3/7/2014,edgar/data/813672/0001246360-14-001663.txt
269566,813672,CADENCE DESIGN SYSTEMS INC,4,3/7/2014,edgar/data/813672/0001246360-14-001666.txt
269567,813672,CADENCE DESIGN SYSTEMS INC,4,3/7/2014,edgar/data/813672/0001246360-14-001667.txt
269568,813672,CADENCE DESIGN SYSTEMS INC,4,3/19/2014,edgar/data/813672/0001246360-14-001865.txt
269569,813672,CADENCE DESIGN SYSTEMS INC,8-K,1/29/2014,edgar/data/813672/0000813672-14-000004.txt
269570,813672,CADENCE DESIGN SYSTEMS INC,DEF 14A,3/26/2014,edgar/data/813672/0001193125-14-116584.txt
269571,813672,CADENCE DESIGN SYSTEMS INC,DEFA14A,3/26/2014,edgar/data/813672/0001193125-14-116610.txt
269572,813672,CADENCE DESIGN SYSTEMS INC,S-8,2/24/2014,edgar/data/813672/0001193125-14-065071.txt
269573,813672,CADENCE DESIGN SYSTEMS INC,SC 13G/A,2/10/2014,edgar/data/813672/0001305227-14-000124.txt
269574,813672,CADENCE DESIGN SYSTEMS INC,SC 13G/A,2/11/2014,edgar/data/813672/0000932471-14-003475.txt
269575,813672,CADENCE DESIGN SYSTEMS INC,SC 13G/A,2/13/2014,edgar/data/813672/0001193125-14-051157.txt
269576,813672,CADENCE DESIGN SYSTEMS INC,SC 13G/A,2/14/2014,edgar/data/813672/0000902219-14-000610.txt
269577,813672,CADENCE DESIGN SYSTEMS INC,SC 13G,2/10/2014,edgar/data/813672/0000812295-14-000036.txt
269578,813672,CADENCE DESIGN SYSTEMS INC,SC 13G,2/10/2014,edgar/data/813672/0000914208-14-000146.txt
270099,814547,FAIR ISAAC CORP,10-Q,1/28/2014,edgar/data/814547/0001193125-14-023974.txt
270100,814547,FAIR ISAAC CORP,4,1/28/2014,edgar/data/814547/0001209191-14-005376.txt
270101,814547,FAIR ISAAC CORP,4,1/28/2014,edgar/data/814547/0001209191-14-005377.txt
270102,814547,FAIR ISAAC CORP,4,2/6/2014,edgar/data/814547/0001209191-14-008153.txt
270103,814547,FAIR ISAAC CORP,4,2/12/2014,edgar/data/814547/0001209191-14-009880.txt
270104,814547,FAIR ISAAC CORP,4,2/12/2014,edgar/data/814547/0001209191-14-009882.txt
270105,814547,FAIR ISAAC CORP,4,2/12/2014,edgar/data/814547/0001209191-14-009884.txt
270106,814547,FAIR ISAAC CORP,4,2/12/2014,edgar/data/814547/0001209191-14-009886.txt
270107,814547,FAIR ISAAC CORP,4,2/12/2014,edgar/data/814547/0001209191-14-009887.txt
270108,814547,FAIR ISAAC CORP,4,2/12/2014,edgar/data/814547/0001209191-14-009889.txt
270109,814547,FAIR ISAAC CORP,4,2/12/2014,edgar/data/814547/0001209191-14-009892.txt
270110,814547,FAIR ISAAC CORP,4,2/14/2014,edgar/data/814547/0001209191-14-010814.txt
270111,814547,FAIR ISAAC CORP,4,3/7/2014,edgar/data/814547/0001209191-14-018141.txt
270112,814547,FAIR ISAAC CORP,4,3/7/2014,edgar/data/814547/0001209191-14-018592.txt
270113,814547,FAIR ISAAC CORP,4,3/14/2014,edgar/data/814547/0001209191-14-020787.txt
270114,814547,FAIR ISAAC CORP,8-K,1/22/2014,edgar/data/814547/0001144204-14-003352.txt
270115,814547,FAIR ISAAC CORP,8-K,2/14/2014,edgar/data/814547/0001193125-14-053395.txt
270116,814547,FAIR ISAAC CORP,ARS,1/8/2014,edgar/data/814547/9999999997-14-000856.txt
270117,814547,FAIR ISAAC CORP,DEF 14A,1/7/2014,edgar/data/814547/0001193125-14-004138.txt
270118,814547,FAIR ISAAC CORP,DEFA14A,1/23/2014,edgar/data/814547/0001193125-14-018635.txt
270119,814547,FAIR ISAAC CORP,S-8,2/28/2014,edgar/data/814547/0001193125-14-076872.txt
270120,814547,FAIR ISAAC CORP,SC 13G/A,1/9/2014,edgar/data/814547/0000906304-14-000072.txt
270121,814547,FAIR ISAAC CORP,SC 13G/A,1/27/2014,edgar/data/814547/0000940394-14-000108.txt
270122,814547,FAIR ISAAC CORP,SC 13G/A,1/29/2014,edgar/data/814547/0001086364-14-000847.txt
270123,814547,FAIR ISAAC CORP,SC 13G/A,2/12/2014,edgar/data/814547/0000932471-14-004269.txt
270124,814547,FAIR ISAAC CORP,SC 13G/A,2/14/2014,edgar/data/814547/0000936753-14-000085.txt
270676,817720,SYNAPTICS INC,10-Q,2/5/2014,edgar/data/817720/0001193125-14-036871.txt
270677,817720,SYNAPTICS INC,4,1/2/2014,edgar/data/817720/0001209191-14-000299.txt
270678,817720,SYNAPTICS INC,4,1/6/2014,edgar/data/817720/0001209191-14-001994.txt
270679,817720,SYNAPTICS INC,4,1/6/2014,edgar/data/817720/0001209191-14-001999.txt
270680,817720,SYNAPTICS INC,4,1/9/2014,edgar/data/817720/0001209191-14-002703.txt
270681,817720,SYNAPTICS INC,4,1/9/2014,edgar/data/817720/0001209191-14-002705.txt
270682,817720,SYNAPTICS INC,4,1/9/2014,edgar/data/817720/0001209191-14-002707.txt
270683,817720,SYNAPTICS INC,4,1/10/2014,edgar/data/817720/0001209191-14-002864.txt
